"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Supporting Actor",NA,"Quiz Show","Event-29-1995","tt0110932","Quiz Show","nm0006890","Paul Scofield",NA,NA
"Best Supporting Actress","Winner","Bullets Over Broadway","Event-29-1995","tt0109348","Bullets Over Broadway","nm0001848","Dianne Wiest",NA,NA
"Best Supporting Actress",NA,"Pulp Fiction","Event-29-1995","tt0110912","Pulp Fiction","nm0000235","Uma Thurman",NA,NA
"Best Supporting Actress",NA,"Vanya on 42nd Street","Event-29-1995","tt0111590","Vanya on 42nd Street","nm0807548","Brooke Smith",NA,NA
"Best Actor","Winner","Hunger","Event-3-1969","tt0061042","Hunger","nm0651807","Per Oscarsson",NA,NA
"Best Actor",NA,"The Heart Is a Lonely Hunter","Event-3-1969","tt0063050","The Heart Is a Lonely Hunter","nm0000273","Alan Arkin",NA,NA
"Best Actor",NA,"Petulia","Event-3-1969","tt0063426","Petulia","nm0001715","George C. Scott",NA,NA
"Best Actress","Winner","Shame","Event-3-1969","tt0063611","Shame","nm0880521","Liv Ullmann",NA,NA
"Best Actress",NA,"Rachel, Rachel","Event-3-1969","tt0063483","Rachel, Rachel","nm0940946","Joanne Woodward",NA,NA
"Best Actress",NA,"Faces","Event-3-1969","tt0062952","Faces","nm0137524","Lynn Carlin",NA,NA
"Best Cinematography","Winner","William A. Fraker","Event-3-1969","tt0062765","Bullitt","nm0005710","William A. Fraker",NA,NA
"Best Cinematography",NA,"Sven Nykvist","Event-3-1969","tt0063611","Shame","nm0005815","Sven Nykvist",NA,NA
"Best Cinematography",NA,"Geoffrey Unsworth","Event-3-1969","tt0062622","2001: A Space Odyssey","nm0005910","Geoffrey Unsworth",NA,NA
"Best Director","Winner","Shame, Hour of the Wolf","Event-3-1969","tt0063611","Shame","nm0000005","Ingmar Bergman",NA,NA
"Best Director","Winner","Shame, Hour of the Wolf","Event-3-1969","tt0063759","Hour of the Wolf","nm0000005","Ingmar Bergman",NA,NA
"Best Director",NA,"Weekend","Event-3-1969","tt0062480","Weekend","nm0000419","Jean-Luc Godard",NA,NA
"Best Director",NA,"China Is Near","Event-3-1969","tt0061483","China Is Near","nm0069166","Marco Bellocchio",NA,NA
"Best Film","Winner",NA,"Event-3-1969","tt0063611","Shame",NA,NA,NA,NA
"Best Film",NA,NA,"Event-3-1969","tt0062952","Faces",NA,NA,NA,NA
"Best Film",NA,NA,"Event-3-1969","tt0062480","Weekend",NA,NA,NA,NA
"Best Screenplay","Winner","John Cassavetes","Event-3-1969","tt0062952","Faces","nm0001023","John Cassavetes",NA,NA
"Best Screenplay",NA,"Marco Bellocchio, Elda Tattoli","Event-3-1969","tt0061483","China Is Near","nm0069166","Marco Bellocchio",NA,NA
"Best Screenplay",NA,"Marco Bellocchio, Elda Tattoli","Event-3-1969","tt0061483","China Is Near","nm0851333","Elda Tattoli",NA,NA
"Best Screenplay",NA,"Ingmar Bergman","Event-3-1969","tt0063611","Shame","nm0000005","Ingmar Bergman",NA,NA
"Best Supporting Actor","Winner","Faces","Event-3-1969","tt0062952","Faces","nm0001025","Seymour Cassel",NA,NA
"Best Supporting Actor",NA,"The Fixer","Event-3-1969","tt0062977","The Fixer","nm0001958","Dirk Bogarde",NA,NA
"Best Supporting Actor",NA,"The Birthday Party","Event-3-1969","tt0062732","The Birthday Party","nm0846407","Sydney Tafler",NA,NA
"Best Supporting Actress","Winner","Charlie Bubbles","Event-3-1969","tt0062792","Charlie Bubbles","nm0925794","Billie Whitelaw",NA,NA
"Best Supporting Actress",NA,"Belle de jour","Event-3-1969","tt0061395","Belle de jour","nm0656180","Geneviève Page",NA,NA
"Best Supporting Actress",NA,"Fists in the Pocket","Event-3-1969","tt0059619","Fists in the Pocket","nm0685632","Paola Pitagora",NA,NA
"Best Actor","Winner","Leaving Las Vegas","Event-30-1996","tt0113627","Leaving Las Vegas","nm0000115","Nicolas Cage",NA,NA
"Best Actor",NA,"Dead Man Walking","Event-30-1996","tt0112818","Dead Man Walking","nm0000576","Sean Penn",NA,NA
"Best Actor",NA,"Wild Bill","Event-30-1996","tt0114938","Wild Bill","nm0000313","Jeff Bridges",NA,NA
"Best Actor",NA,"Se7en","Event-30-1996","tt0114369","Se7en","nm0000151","Morgan Freeman",NA,NA
"Best Actress","Winner","Leaving Las Vegas","Event-30-1996","tt0113627","Leaving Las Vegas","nm0000223","Elisabeth Shue",NA,NA
"Best Actress",NA,"Georgia","Event-30-1996","tt0113158","Georgia","nm0000492","Jennifer Jason Leigh",NA,NA
"Best Actress",NA,"The Bridges of Madison County","Event-30-1996","tt0112579","The Bridges of Madison County","nm0000658","Meryl Streep",NA,NA
"Best Cinematography","Winner","Tak Fujimoto","Event-30-1996","tt0112857","Devil in a Blue Dress","nm0005714","Tak Fujimoto",NA,NA
"Best Director","Winner","Leaving Las Vegas","Event-30-1996","tt0113627","Leaving Las Vegas","nm0001214","Mike Figgis",NA,NA
"Best Director",NA,"Safe","Event-30-1996","tt0114323","Safe","nm0001331","Todd Haynes",NA,NA
"Best Director",NA,"Wild Bill","Event-30-1996","tt0114938","Wild Bill","nm0001353","Walter Hill",NA,NA
"Best Documentary","Winner",NA,"Event-30-1996","tt0109508","Crumb",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-30-1996","tt0112431","Babe",NA,NA,NA,NA
"Best Film",NA,NA,"Event-30-1996","tt0109508","Crumb",NA,NA,NA,NA
"Best Film",NA,NA,"Event-30-1996","tt0114323","Safe",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-30-1996","tt0111019","Wild Reeds",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-30-1996","tt0110299","Lamerica",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-30-1996","tt0111845","Through the Olive Trees",NA,NA,NA,NA
"Best Screenplay","Winner","Amy Heckerling","Event-30-1996","tt0112697","Clueless","nm0002132","Amy Heckerling",NA,NA
"Best Screenplay",NA,"André Téchiné, Gilles Taurand, Olivier Massart","Event-30-1996","tt0111019","Wild Reeds","nm0029242","André Téchiné",NA,NA
"Best Screenplay",NA,"André Téchiné, Gilles Taurand, Olivier Massart","Event-30-1996","tt0111019","Wild Reeds","nm0851522","Gilles Taurand",NA,NA
"Best Screenplay",NA,"André Téchiné, Gilles Taurand, Olivier Massart","Event-30-1996","tt0111019","Wild Reeds","nm0557185","Olivier Massart",NA,NA
"Best Screenplay",NA,"Todd Haynes","Event-30-1996","tt0114323","Safe","nm0001331","Todd Haynes",NA,NA
"Best Supporting Actor","Winner","Devil in a Blue Dress","Event-30-1996","tt0112857","Devil in a Blue Dress","nm0000332","Don Cheadle",NA,NA
"Best Supporting Actor",NA,"Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-30-1996","tt0114369","Se7en","nm0000228","Kevin Spacey",NA,NA
"Best Supporting Actor",NA,"Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-30-1996","tt0114814","The Usual Suspects","nm0000228","Kevin Spacey",NA,NA
"Best Supporting Actor",NA,"Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-30-1996","tt0114594","Swimming with Sharks","nm0000228","Kevin Spacey",NA,NA
"Best Supporting Actor",NA,"Se7en, The Usual Suspects, Swimming with Sharks, Outbreak","Event-30-1996","tt0114069","Outbreak","nm0000228","Kevin Spacey",NA,NA
"Best Supporting Actor",NA,"Clockers, Get Shorty","Event-30-1996","tt0112688","Clockers","nm0005148","Delroy Lindo",NA,NA
"Best Supporting Actor",NA,"Clockers, Get Shorty","Event-30-1996","tt0113161","Get Shorty","nm0005148","Delroy Lindo",NA,NA
"Best Supporting Actress","Winner","Nixon","Event-30-1996","tt0113987","Nixon","nm0000260","Joan Allen",NA,NA
"Best Supporting Actress",NA,"Mighty Aphrodite","Event-30-1996","tt0113819","Mighty Aphrodite","nm0000227","Mira Sorvino",NA,NA
"Best Supporting Actress",NA,"To Die For","Event-30-1996","tt0114681","To Die For","nm0001152","Illeana Douglas",NA,NA
"Best Actor","Winner","The Nutty Professor","Event-31-1997","tt0117218","The Nutty Professor","nm0000552","Eddie Murphy",NA,NA
"Best Actor",NA,"The Whole Wide World","Event-31-1997","tt0118163","The Whole Wide World","nm0000352","Vincent D'Onofrio",NA,NA
"Best Actor",NA,"Shine","Event-31-1997","tt0117631","Shine","nm0001691","Geoffrey Rush",NA,NA
"Best Actress","Winner","Breaking the Waves","Event-31-1997","tt0115751","Breaking the Waves","nm0001833","Emily Watson",NA,NA
"Best Actress",NA,"Secrets & Lies","Event-31-1997","tt0117589","Secrets & Lies","nm0000950","Brenda Blethyn",NA,NA
"Best Actress",NA,"Fargo","Event-31-1997","tt0116282","Fargo","nm0000531","Frances McDormand",NA,NA
"Best Actress",NA,"I Shot Andy Warhol","Event-31-1997","tt0116594","I Shot Andy Warhol","nm0000666","Lili Taylor",NA,NA
"Best Cinematography","Winner","Robby Müller","Event-31-1997","tt0115751","Breaking the Waves","nm0005810","Robby Müller",NA,NA
"Best Cinematography",NA,"Chris Menges","Event-31-1997","tt0117039","Michael Collins","nm0579580","Chris Menges",NA,NA
"Best Cinematography",NA,"John Seale","Event-31-1997","tt0116209","The English Patient","nm0005868","John Seale",NA,NA
"Best Director","Winner","Breaking the Waves","Event-31-1997","tt0115751","Breaking the Waves","nm0001885","Lars von Trier",NA,NA
"Best Director",NA,"Secrets & Lies","Event-31-1997","tt0117589","Secrets & Lies","nm0005139","Mike Leigh",NA,NA
"Best Director",NA,"Dead Man","Event-31-1997","tt0112817","Dead Man","nm0000464","Jim Jarmusch",NA,NA
"Best Documentary","Winner",NA,"Event-31-1997","tt0118147","When We Were Kings",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-31-1997","tt0112373","Anne Frank Remembered",NA,NA,NA,NA
"Best Documentary",NA,NA,"Event-31-1997","tt0117293","Paradise Lost: The Child Murders at Robin Hood Hills",NA,NA,NA,NA
"Best Film","Winner",NA,"Event-31-1997","tt0115751","Breaking the Waves",NA,NA,NA,NA
"Best Film",NA,NA,"Event-31-1997","tt0117589","Secrets & Lies",NA,NA,NA,NA
"Best Film",NA,NA,"Event-31-1997","tt0112817","Dead Man",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-31-1997","tt0112769","La cérémonie",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-31-1997","tt0110299","Lamerica",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-31-1997","tt0109424","Chungking Express",NA,NA,NA,NA
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-31-1997","tt0117091","Mother","nm0000983","Albert Brooks",NA,NA
"Best Screenplay","Winner","Albert Brooks, Monica Mcgowan Johnson","Event-31-1997","tt0117091","Mother","nm0569606","Monica Mcgowan Johnson",NA,NA
"Best Screenplay",NA,"Stanley Tucci, Joseph Tropiano","Event-31-1997","tt0115678","Big Night","nm0001804","Stanley Tucci",NA,NA
"Best Screenplay",NA,"Stanley Tucci, Joseph Tropiano","Event-31-1997","tt0115678","Big Night","nm0873579","Joseph Tropiano",NA,NA
"Best Screenplay",NA,"David O. Russell","Event-31-1997","tt0116324","Flirting with Disaster","nm0751102","David O. Russell",NA,NA
"Best Supporting Actor","Winner","The Portrait of a Lady","Event-31-1997","tt0117364","The Portrait of a Lady","nm0233027","Martin Donovan",NA,NA
"Best Supporting Actor","Winner","Big Night","Event-31-1997","tt0115678","Big Night","nm0001724","Tony Shalhoub",NA,NA
"Best Supporting Actor",NA,"Primal Fear, The People vs. Larry Flynt, Everyone Says I Love You","Event-31-1997","tt0117381","Primal Fear","nm0001570","Edward Norton",NA,NA
"Best Supporting Actor",NA,"Primal Fear, The People vs. Larry Flynt, Everyone Says I Love You","Event-31-1997","tt0117318","The People vs. Larry Flynt","nm0001570","Edward Norton",NA,NA
"Best Supporting Actor",NA,"Primal Fear, The People vs. Larry Flynt, Everyone Says I Love You","Event-31-1997","tt0116242","Everyone Says I Love You","nm0001570","Edward Norton",NA,NA
"Best Supporting Actress","Winner","The Portrait of a Lady","Event-31-1997","tt0117364","The Portrait of a Lady","nm0001347","Barbara Hershey",NA,NA
"Best Supporting Actress",NA,"Jerry Maguire","Event-31-1997","tt0116695","Jerry Maguire","nm0000250","Renée Zellweger",NA,NA
"Best Supporting Actress",NA,"The English Patient","Event-31-1997","tt0116209","The English Patient","nm0000218","Kristin Scott Thomas",NA,NA
"Best Actor","Winner","The Apostle","Event-32-1998","tt0118632","The Apostle","nm0000380","Robert Duvall",NA,NA
"Best Actor",NA,"Ulee's Gold","Event-32-1998","tt0120402","Ulee's Gold","nm0001228","Peter Fonda",NA,NA
"Best Actor",NA,"Donnie Brasco","Event-32-1998","tt0119008","Donnie Brasco","nm0000199","Al Pacino",NA,NA
"Best Actor",NA,"Wag the Dog","Event-32-1998","tt0120885","Wag the Dog","nm0000163","Dustin Hoffman",NA,NA
"Best Actor",NA,"The Sweet Hereafter","Event-32-1998","tt0120255","The Sweet Hereafter","nm0000453","Ian Holm",NA,NA
"Best Actress","Winner","Afterglow","Event-32-1998","tt0118566","Afterglow","nm0001046","Julie Christie",NA,NA
"Best Actress",NA,"The Wings of the Dove","Event-32-1998","tt0120520","The Wings of the Dove","nm0000307","Helena Bonham Carter",NA,NA
"Best Actress",NA,"Mrs. Brown","Event-32-1998","tt0119280","Mrs. Brown","nm0001132","Judi Dench",NA,NA
"Best Cinematography","Winner","Roger Deakins","Event-32-1998","tt0119485","Kundun","nm0005683","Roger Deakins",NA,NA
"Best Cinematography",NA,"Dante Spinotti","Event-32-1998","tt0119488","L.A. Confidential","nm0005883","Dante Spinotti",NA,NA
"Best Cinematography",NA,"Christopher Doyle","Event-32-1998","tt0118845","Happy Together","nm0236313","Christopher Doyle",NA,NA
"Best Director","Winner","L.A. Confidential","Event-32-1998","tt0119488","L.A. Confidential","nm0000436","Curtis Hanson",NA,NA
"Best Director",NA,"The Sweet Hereafter","Event-32-1998","tt0120255","The Sweet Hereafter","nm0000382","Atom Egoyan",NA,NA
"Best Director",NA,"Boogie Nights","Event-32-1998","tt0118749","Boogie Nights","nm0000759","Paul Thomas Anderson",NA,NA
"Best Film","Winner",NA,"Event-32-1998","tt0119488","L.A. Confidential",NA,NA,NA,NA
"Best Film",NA,NA,"Event-32-1998","tt0120255","The Sweet Hereafter",NA,NA,NA,NA
"Best Film",NA,NA,"Event-32-1998","tt0118749","Boogie Nights",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-32-1998","tt0117398","The Promise",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-32-1998","tt0114787","Underground",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-32-1998","tt0116384","Gabbeh",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-32-1998","tt0119107","Fast, Cheap & Out of Control",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-32-1998","tt0118540","4 Little Girls",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-32-1998","tt0120126","Sick",NA,NA,NA,NA
"Best Screenplay","Winner","Curtis Hanson, Brian Helgeland","Event-32-1998","tt0119488","L.A. Confidential","nm0000436","Curtis Hanson",NA,NA
"Best Screenplay","Winner","Curtis Hanson, Brian Helgeland","Event-32-1998","tt0119488","L.A. Confidential","nm0001338","Brian Helgeland",NA,NA
"Best Screenplay",NA,"Atom Egoyan","Event-32-1998","tt0120255","The Sweet Hereafter","nm0000382","Atom Egoyan",NA,NA
"Best Screenplay",NA,"Kevin Smith","Event-32-1998","tt0118842","Chasing Amy","nm0003620","Kevin Smith",NA,NA
"Best Supporting Actor","Winner","Boogie Nights","Event-32-1998","tt0118749","Boogie Nights","nm0000608","Burt Reynolds",NA,NA
"Best Supporting Actor",NA,"L.A. Confidential","Event-32-1998","tt0119488","L.A. Confidential","nm0000228","Kevin Spacey",NA,NA
"Best Supporting Actor",NA,"My Best Friend's Wedding","Event-32-1998","tt0119738","My Best Friend's Wedding","nm0000391","Rupert Everett",NA,NA
"Best Supporting Actress","Winner","Boogie Nights","Event-32-1998","tt0118749","Boogie Nights","nm0000194","Julianne Moore",NA,NA
"Best Supporting Actress",NA,"The Sweet Hereafter","Event-32-1998","tt0120255","The Sweet Hereafter","nm0001631","Sarah Polley",NA,NA
"Best Supporting Actress",NA,"Irma Vep","Event-32-1998","tt0116650","Irma Vep","nm0723865","Nathalie Richard",NA,NA
"Best Actor","Winner","Affliction","Event-33-1999","tt0118564","Affliction","nm0000560","Nick Nolte",NA,NA
"Best Actor",NA,"Gods and Monsters","Event-33-1999","tt0120684","Gods and Monsters","nm0005212","Ian McKellen",NA,NA
"Best Actor",NA,"The General, I Went Down","Event-33-1999","tt0120706","The General","nm0322407","Brendan Gleeson",NA,NA
"Best Actor",NA,"The General, I Went Down","Event-33-1999","tt0126344","I Went Down","nm0322407","Brendan Gleeson",NA,NA
"Best Actress","Winner","High Art","Event-33-1999","tt0139362","High Art","nm0000639","Ally Sheedy",NA,NA
"Best Actress",NA,"Elizabeth","Event-33-1999","tt0127536","Elizabeth","nm0000949","Cate Blanchett",NA,NA
"Best Actress",NA,"Central Station","Event-33-1999","tt0140888","Central Station","nm0005244","Fernanda Montenegro",NA,NA
"Best Cinematography","Winner","John Toll","Event-33-1999","tt0120863","The Thin Red Line","nm0001799","John Toll",NA,NA
"Best Cinematography",NA,"Janusz Kaminski","Event-33-1999","tt0120815","Saving Private Ryan","nm0001405","Janusz Kaminski",NA,NA
"Best Cinematography",NA,"Seamus Deasy","Event-33-1999","tt0120706","The General","nm0213239","Seamus Deasy",NA,NA
"Best Director","Winner","Out of Sight","Event-33-1999","tt0120780","Out of Sight","nm0001752","Steven Soderbergh",NA,NA
"Best Director",NA,"Saving Private Ryan","Event-33-1999","tt0120815","Saving Private Ryan","nm0000229","Steven Spielberg",NA,NA
"Best Director",NA,"The Thin Red Line","Event-33-1999","tt0120863","The Thin Red Line","nm0000517","Terrence Malick",NA,NA
"Best Film","Winner",NA,"Event-33-1999","tt0120780","Out of Sight",NA,NA,NA,NA
"Best Film",NA,NA,"Event-33-1999","tt0118564","Affliction",NA,NA,NA,NA
"Best Film",NA,NA,"Event-33-1999","tt0120815","Saving Private Ryan",NA,NA,NA,NA
"Best Foreign Language Film","Winner",NA,"Event-33-1999","tt0120265","Taste of Cherry",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-33-1999","tt0119250","Fireworks",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"Event-33-1999","tt0154420","The Celebration",NA,NA,NA,NA
"Best Non-Fiction Film","Winner",NA,"Event-33-1999","tt0139193","The Farm: Angola, USA",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-33-1999","tt0130200","Public Housing",NA,NA,NA,NA
"Best Non-Fiction Film",NA,NA,"Event-33-1999","tt0145046","Little Dieter Needs to Fly",NA,NA,NA,NA
"Best Screenplay","Winner","Scott Frank","Event-33-1999","tt0120780","Out of Sight","nm0291082","Scott Frank",NA,NA
"Best Screenplay",NA,"Marc Norman, Tom Stoppard","Event-33-1999","tt0138097","Shakespeare in Love","nm0635565","Marc Norman",NA,NA
"Best Screenplay",NA,"Marc Norman, Tom Stoppard","Event-33-1999","tt0138097","Shakespeare in Love","nm0001779","Tom Stoppard",NA,NA
"Best Screenplay",NA,"Owen Wilson, Wes Anderson","Event-33-1999","tt0128445","Rushmore","nm0005562","Owen Wilson",NA,NA
"Best Screenplay",NA,"Owen Wilson, Wes Anderson","Event-33-1999","tt0128445","Rushmore","nm0027572","Wes Anderson",NA,NA
"Best Supporting Actor","Winner","Rushmore","Event-33-1999","tt0128445","Rushmore","nm0000195","Bill Murray",NA,NA
"Best Supporting Actor",NA,"Without Limits","Event-33-1999","tt0119934","Without Limits","nm0000661","Donald Sutherland",NA,NA
"Best Supporting Actor",NA,"A Simple Plan","Event-33-1999","tt0120324","A Simple Plan","nm0000671","Billy Bob Thornton",NA,NA
"Best Supporting Actress","Winner","Shakespeare in Love","Event-33-1999","tt0138097","Shakespeare in Love","nm0001132","Judi Dench",NA,NA
"Best Supporting Actress",NA,"High Art","Event-33-1999","tt0139362","High Art","nm0165101","Patricia Clarkson",NA,NA
"Best Supporting Actress",NA,"The Opposite of Sex","Event-33-1999","tt0120777","The Opposite of Sex","nm0001435","Lisa Kudrow",NA,NA
"Best Actor","Winner","The Insider","Event-34-2000","tt0140352","The Insider","nm0000128","Russell Crowe",NA,NA
"Best Actor",NA,"Topsy-Turvy","Event-34-2000","tt0151568","Topsy-Turvy","nm0000980","Jim Broadbent",NA,NA
